args,full_path,created,json,cookies,url,headers,method,remote_addr,files,form,id,provider,ip,requesting_ip,gn_classification
{},/?,2023-04-10 04:04:50.759229+00:00,{},{},http://35.184.200.155/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36', 'X-Forwarded-For': '185.206.124.32', 'Host': '35.184.200.155:80', 'Content-Length': '0', 'X-Real-Ip': '185.206.124.32'}",GET,,{},{},73ef5bc8-c98d-49a8-92a8-b0cdd7468731,GCP,35.184.200.155,185.206.124.32,unknown
{},/?,2023-04-09 04:01:46.928891+00:00,{},{},http://20.121.184.210/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7', 'X-Forwarded-For': '92.86.81.114', 'Host': '20.121.184.210:80', 'Content-Length': '0', 'X-Real-Ip': '92.86.81.114'}",GET,,{},{},dd7747c5-521c-41d8-b70d-ea1488c2abeb,Azure,20.121.184.210,92.86.81.114,malicious
{},/favicon.ico?,2023-04-11 01:34:38.044568+00:00,{},{},http://34.68.197.145/favicon.ico,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)', 'X-Forwarded-For': '167.94.146.58', 'Host': '34.68.197.145', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '167.94.146.58'}",GET,,{},{},7ff8610d-5e6e-43cf-8f97-7af7c43df395,GCP,,167.94.146.58,benign
{},/.env?,2023-04-19 10:46:53.517575+00:00,{},{},http://44.203.150.1/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '54.197.3.60', 'Host': '44.203.150.1', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '54.197.3.60'}",GET,,{},{},e4cf1071-b803-4c45-8ddc-28536122231a,AWS,,54.197.3.60,unknown
{},/?,2023-04-18 13:01:51.635665+00:00,{},{},http://20.169.235.68/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'X-Forwarded-For': '162.142.125.14', 'Host': '20.169.235.68:80', 'X-Real-Ip': '162.142.125.14'}",GET,,{},{},90f9a65b-7a48-4292-abc9-a5c6adc348de,Azure,20.169.235.68,162.142.125.14,benign
{},/.env?,2023-04-21 04:30:50.511640+00:00,{},{},http://20.169.235.68/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '89.114.94.207', 'Host': '20.169.235.68', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '89.114.94.207'}",GET,,{},{},33a28313-7ff5-425d-83f1-53f53ebf1fb6,Azure,,89.114.94.207,malicious
{},/?,2023-04-17 17:49:32.703084+00:00,{},{},http://54.166.141.59/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)', 'X-Forwarded-For': '167.248.133.33', 'Host': '54.166.141.59', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '167.248.133.33'}",GET,,{},{},85fa0f41-ae37-430d-a40e-fb40922de766,AWS,,167.248.133.33,benign
{},/?,2023-04-21 08:10:37.979920+00:00,{},{},http://20.169.235.68/,"{'Accept': '*/*', 'X-Requested-With': 'XMLHttpRequest', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46', 'X-Forwarded-For': '193.32.162.159', 'Host': '20.169.235.68', 'Accept-Encoding': 'gzip, deflate,gzip, deflate', 'Accept-Language': 'en US,en;q=0.9,sv;q=0.8', 'X-Real-Ip': '193.32.162.159', 'Content-Type': 'application/x-www-form-urlencoded; charset=UTF-8'}",GET,,{},{},90f44ccc-4c39-4eee-926d-28c7c33c4ee9,Azure,,193.32.162.159,unknown
{'XDEBUG_SESSION_START': 'phpstorm'},/?XDEBUG_SESSION_START=phpstorm,2023-04-12 00:45:45.312437+00:00,{},{},http://35.202.218.25/?XDEBUG_SESSION_START=phpstorm,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36', 'X-Forwarded-For': '152.89.196.54', 'Host': '35.202.218.25:80', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '152.89.196.54'}",GET,,{},{},fa5f8189-9c5d-42cf-92ae-e2c5537d96e2,GCP,35.202.218.25,152.89.196.54,malicious
{},/?,2023-04-10 11:40:29.822516+00:00,{},{},http://35.202.218.25/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'X-Forwarded-For': '167.94.146.58', 'Host': '35.202.218.25:80', 'X-Real-Ip': '167.94.146.58'}",GET,,{},{},4aeb2e08-c7b3-45b1-9828-4176a3837922,GCP,35.202.218.25,167.94.146.58,benign
{},/?,2023-04-10 01:59:17.349825+00:00,{},{},http://44.203.150.1/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7', 'X-Forwarded-For': '169.255.26.77', 'Host': '44.203.150.1:80', 'Content-Length': '0', 'X-Real-Ip': '169.255.26.77'}",GET,,{},{},61301987-c1e2-4541-9d18-dab35c803b21,AWS,44.203.150.1,169.255.26.77,malicious
{},/.env?,2023-04-09 22:06:34.935106+00:00,{},{},http://20.169.237.11/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '51.79.29.48', 'Host': '20.169.237.11', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '51.79.29.48'}",GET,,{},{},813cd158-08c0-4553-9e8c-7d1f4c2fea14,Azure,,51.79.29.48,unknown
{},/?,2023-04-07 19:56:34.175813+00:00,{},{},http://44.203.150.1/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30', 'X-Forwarded-For': '129.146.203.195', 'Host': '44.203.150.1', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '129.146.203.195'}",HEAD,,{},{},3de0e03f-0add-4910-a3ac-1979dda96943,AWS,,129.146.203.195,unknown
{},/?,2023-04-11 04:49:34.283361+00:00,{},{},http://35.202.218.25/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36', 'X-Forwarded-For': '45.79.181.94', 'Host': '35.202.218.25', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '45.79.181.94'}",GET,,{},{},9f776430-5ef3-4775-8243-6039ede5e928,GCP,,45.79.181.94,benign
{},/?,2023-04-10 12:14:53.917387+00:00,{},{},http://54.166.141.59/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Snapchat/10.77.0.54 (like Safari/604.1)', 'X-Id': '2b25f1b5215bfeaf9f6d4df62e1a9b5b', 'X-Forwarded-For': '139.59.246.10', 'Host': '54.166.141.59', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '139.59.246.10'}",GET,,{},{},6b94455e-2eb5-4c83-bbaf-cd8f45bfca9b,AWS,,139.59.246.10,unknown
{},/?,2023-04-15 07:08:22.500886+00:00,{},{},http://20.169.236.160/,"{'Accept': '*/*', 'X-Requested-With': 'XMLHttpRequest', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46', 'X-Forwarded-For': '193.32.162.159', 'Host': '20.169.236.160', 'Accept-Encoding': 'gzip, deflate,gzip, deflate', 'Accept-Language': 'en US,en;q=0.9,sv;q=0.8', 'X-Real-Ip': '193.32.162.159', 'Content-Type': 'application/x-www-form-urlencoded; charset=UTF-8'}",GET,,{},{},4b38697b-9264-4a31-afa3-446ec3c02a3a,Azure,,193.32.162.159,unknown
{},/?,2023-04-19 13:24:42.854455+00:00,{},{},http://44.202.14.136/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0', 'X-Forwarded-For': '74.82.47.5', 'Host': '44.202.14.136', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '74.82.47.5'}",GET,,{},{},d75b8b0a-c092-4354-abd2-7c4956ffd77e,AWS,,74.82.47.5,benign
{'XDEBUG_SESSION_START': 'phpstorm'},/?XDEBUG_SESSION_START=phpstorm,2023-04-12 21:27:20.793230+00:00,{},{},http://34.132.165.207/?XDEBUG_SESSION_START=phpstorm,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36', 'X-Forwarded-For': '152.89.196.54', 'Host': '34.132.165.207:80', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '152.89.196.54'}",GET,,{},{},763c9349-5186-4801-9b9c-75bd88954b0c,GCP,34.132.165.207,152.89.196.54,malicious
{},/?,2023-04-09 23:28:30.645945+00:00,{},{},http://35.174.13.6/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)', 'X-Forwarded-For': '87.236.176.191', 'Host': '35.174.13.6', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '87.236.176.191'}",GET,,{},{},81a97521-4acd-438a-b21f-13821ec84d7a,AWS,,87.236.176.191,benign
{},/s.php?,2023-04-18 02:03:07.982343+00:00,{},{},http://44.203.150.1/s.php,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '54.169.153.164', 'Host': '44.203.150.1', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '54.169.153.164'}",GET,,{},{},21776637-78a0-452a-973f-b708802d1339,AWS,,54.169.153.164,unknown
{},/.env?,2023-04-16 04:12:19.165001+00:00,{},{},http://35.202.218.25/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '54.37.79.75', 'Host': '35.202.218.25', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '54.37.79.75'}",GET,,{},{},54ad6876-9681-4b11-89c7-5c83f3fc7ade,GCP,,54.37.79.75,unknown
{},/?,2023-04-14 20:32:47.021364+00:00,{},{},http://20.121.184.210/,"{'Accept': 'text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:58.0) Gecko/20100101 Firefox/58.0', 'X-Forwarded-For': '142.4.218.114', 'Host': '20.121.184.210', 'Accept-Language': 'en-US,en;q=0.5', 'X-Real-Ip': '142.4.218.114'}",GET,,{},{},b5504321-46dd-4006-baf7-44f898cb80a3,Azure,,142.4.218.114,benign
{},/.env?,2023-04-15 06:37:56.072986+00:00,{},{},http://35.202.218.25/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '95.214.235.216', 'Host': '35.202.218.25', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '95.214.235.216'}",GET,,{},{},7386a1a4-beea-4901-b6ce-a15ac4c2de44,GCP,,95.214.235.216,unknown
{},/.env.production?,2023-04-12 00:19:37.350565+00:00,{},{},http://3.86.163.161/.env.production,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0', 'X-Forwarded-For': '54.206.40.81', 'Host': '3.86.163.161', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '54.206.40.81'}",GET,,{},{},3e67dfbf-841b-4560-985c-1ad53371fe34,AWS,,54.206.40.81,unknown
{},/favicon.ico?,2023-04-11 07:38:12.165257+00:00,{},{},http://20.169.236.160/favicon.ico,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Go-http-client/1.1', 'X-Forwarded-For': '152.32.227.23', 'Host': '20.169.236.160', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '152.32.227.23'}",GET,,{},{},67016d16-2399-42b5-9909-a3d0cc4b36e3,Azure,,152.32.227.23,malicious
{},/?,2023-04-13 09:52:20.448935+00:00,{},{},http://35.202.218.25/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Hello World', 'X-Forwarded-For': '179.43.177.242', 'Host': '35.202.218.25:80', 'X-Real-Ip': '179.43.177.242'}",GET,,{},{},0dbce1ba-c627-4f58-9e2e-4c2c2506c516,GCP,35.202.218.25,179.43.177.242,malicious
{},/?,2023-04-15 05:40:02.798144+00:00,{},{},http://52.91.162.211/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36', 'X-Forwarded-For': '212.129.45.218', 'Host': '52.91.162.211:80', 'Accept-Language': 'zh-CN,zh;q=0.9', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '212.129.45.218'}",GET,,{},{},9cbbec7a-cb07-4162-ad4a-a21a242876f1,AWS,52.91.162.211,212.129.45.218,unknown
{},/.env?,2023-04-09 16:57:58.596900+00:00,{},{},http://35.184.200.155/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '109.237.97.180', 'Host': '35.184.200.155', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '109.237.97.180'}",GET,,{},{},bf4ffc4d-092f-4ca2-9458-374a77add8ff,GCP,,109.237.97.180,unknown
{},/?,2023-04-18 04:39:25.557828+00:00,{},{},http://34.123.7.62/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36', 'X-Forwarded-For': '172.105.128.12', 'Host': '34.123.7.62', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '172.105.128.12'}",GET,,{},{},a9ce4c60-3ae9-48a1-9437-b2a44c176da2,GCP,,172.105.128.12,benign
{},/.env?,2023-04-12 00:17:49.751238+00:00,{},{},http://34.123.7.62/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '147.124.209.38', 'Host': '34.123.7.62', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '147.124.209.38'}",GET,,{},{},d6cfc6b5-2c99-4953-8da0-a402afbdc890,GCP,,147.124.209.38,unknown
{},/?,2023-04-16 05:39:23.267721+00:00,{},{},http://20.169.236.160/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)', 'X-Forwarded-For': '167.248.133.35', 'Host': '20.169.236.160', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '167.248.133.35'}",GET,,{},{},703fbf32-87e2-4919-9c0c-2fb2d047e5db,Azure,,167.248.133.35,benign
{},/config.json?,2023-04-12 13:58:18.631725+00:00,{},{},http://20.121.185.49/config.json,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Go-http-client/1.1', 'X-Forwarded-For': '139.144.150.36', 'Host': '20.121.185.49', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '139.144.150.36'}",GET,,{},{},c80d7ba9-2bd8-47df-83e6-02570d8e4111,Azure,,139.144.150.36,malicious
{},/.env?,2023-04-11 18:17:11.690930+00:00,{},{},http://34.68.197.145/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '95.214.235.216', 'Host': '34.68.197.145', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '95.214.235.216'}",GET,,{},{},0538fb02-2f82-40ae-a2b5-14158d797133,GCP,,95.214.235.216,unknown
{},/?,2023-04-18 12:36:43.983504+00:00,{},{},http://20.169.236.160/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Hello World', 'X-Forwarded-For': '179.43.177.243', 'Host': '20.169.236.160:80', 'X-Real-Ip': '179.43.177.243'}",GET,,{},{},203816cf-bdb1-4182-a5ce-52c3ab8ca607,Azure,20.169.236.160,179.43.177.243,malicious
{},/.env?,2023-04-18 00:29:34.786562+00:00,{},{},http://20.169.237.11/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '51.79.29.48', 'Host': '20.169.237.11', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '51.79.29.48'}",GET,,{},{},6a6e7ee3-16da-4748-8373-4ecc920beea2,Azure,,51.79.29.48,unknown
{},/.env?,2023-04-18 01:01:42.546594+00:00,{},{},http://20.121.184.210/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '51.79.29.48', 'Host': '20.121.184.210', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '51.79.29.48'}",GET,,{},{},3e1afd68-eccf-4b72-8dbf-5294f096edf0,Azure,,51.79.29.48,unknown
{'type': 'rau'},/Telerik.Web.UI.WebResource.axd?type=rau,2023-04-18 01:32:10.902766+00:00,{},{},http://35.184.200.155/Telerik.Web.UI.WebResource.axd?type=rau,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36', 'X-Forwarded-For': '193.118.53.194', 'Host': '35.184.200.155', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '193.118.53.194'}",GET,,{},{},2be57d40-8141-4cf9-a20a-e2c09339b04a,GCP,,193.118.53.194,benign
{},/.env?,2023-04-15 12:26:55.557322+00:00,{},{},http://35.184.200.155/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '95.214.235.216', 'Host': '35.184.200.155', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '95.214.235.216'}",GET,,{},{},fb7c1c31-0499-4827-99c0-3faff2a02232,GCP,,95.214.235.216,unknown
{},/?,2023-04-17 09:52:38.611681+00:00,{},{},http://34.170.96.166/,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0', 'X-Forwarded-For': '64.62.197.47', 'Host': '34.170.96.166', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '64.62.197.47'}",GET,,{},{},90f4cdcf-44ae-44b2-982a-a03f3bd70f96,GCP,,64.62.197.47,benign
{},/?,2023-04-13 06:10:47.209371+00:00,{},{},http://3.86.34.213/,"{'X-Datadog-Sampling-Priority': '1', 'Accept': '*/*', 'X-Datadog-Parent-Id': '3146012242011341858', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'python-requests/2.28.2', 'X-Datadog-Trace-Id': '16915781309232256353', 'X-Forwarded-For': '34.79.42.172', 'Host': '3.86.34.213', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '34.79.42.172'}",GET,,{},{},f7e343ac-73b1-41fd-ad15-3a1a49fdcbda,AWS,,34.79.42.172,unknown
{},/.env?,2023-04-19 00:23:13.529886+00:00,{},{},http://44.202.14.136/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '135.125.244.48', 'Host': '44.202.14.136', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '135.125.244.48'}",GET,,{},{},9bb1f610-7321-4270-bed6-494a114ba99a,AWS,,135.125.244.48,unknown
{'lang': 'en'},/index.php?lang=en,2023-04-11 09:25:42.641291+00:00,{},{},http://52.91.162.211/index.php?lang=en,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36', 'X-Forwarded-For': '203.177.89.28', 'Host': '52.91.162.211', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '203.177.89.28'}",GET,,{},{},8a99ccb9-0912-4278-9fec-e5d10d4affe2,AWS,,203.177.89.28,unknown
{},/?,2023-04-20 20:33:42.909650+00:00,{},{},http://44.203.150.1/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'X-Forwarded-For': '167.94.138.125', 'Host': '44.203.150.1:80', 'X-Real-Ip': '167.94.138.125'}",GET,,{},{},acd91494-87f8-4cbf-8f19-440f6633476a,AWS,44.203.150.1,167.94.138.125,benign
{},/.env?,2023-04-18 22:11:46.985714+00:00,{},{},http://20.169.237.11/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '51.79.29.48', 'Host': '20.169.237.11', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '51.79.29.48'}",GET,,{},{},727e07d4-9a68-45a8-9e0d-be70bf0c2fc7,Azure,,51.79.29.48,unknown
{},/?,2023-04-17 04:05:29.447742+00:00,{},{},http://3.86.163.161/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'X-Forwarded-For': '193.35.18.243', 'Host': '3.86.163.161:80', 'X-Real-Ip': '193.35.18.243'}",GET,,{},{},e449dd6c-3e79-4e22-b478-709d01a8f172,AWS,3.86.163.161,193.35.18.243,malicious
{},/favicon.ico?,2023-04-17 15:38:07.904876+00:00,{},{},http://20.169.235.248/favicon.ico,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36', 'X-Forwarded-For': '64.227.146.195', 'Host': '20.169.235.248', 'Accept-Encoding': 'gzip', 'X-Real-Ip': '64.227.146.195'}",GET,,{},{},3aaaa4aa-21ff-45d9-aba7-ed5f7b4b44a0,Azure,,64.227.146.195,unknown
{},/.env?,2023-04-12 14:11:28.488002+00:00,{},{},http://34.71.117.23/.env,"{'Accept': '*/*', 'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36', 'X-Forwarded-For': '54.37.79.75', 'Host': '34.71.117.23', 'Accept-Encoding': 'gzip, deflate', 'X-Real-Ip': '54.37.79.75'}",GET,,{},{},c483b308-5c7b-4f11-b7c3-e154279e3e01,GCP,,54.37.79.75,unknown
{},/?,2023-04-12 06:17:34.490371+00:00,{},{},http://20.169.235.248/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Hello World', 'X-Forwarded-For': '179.43.177.242', 'Host': '20.169.235.248:80', 'X-Real-Ip': '179.43.177.242'}",GET,,{},{},779e74ef-f353-4048-a911-5bf10484f213,Azure,20.169.235.248,179.43.177.242,malicious
{},/?,2023-04-13 17:07:18.838548+00:00,{},{},http://20.169.236.160/,"{'X-Forwarded-Proto': 'http', 'Connection': 'close', 'User-Agent': 'Hello World', 'X-Forwarded-For': '179.43.177.243', 'Host': '20.169.236.160:80', 'X-Real-Ip': '179.43.177.243'}",GET,,{},{},42a90d04-ed00-40f4-b211-a845eac5b35e,Azure,20.169.236.160,179.43.177.243,malicious
